Date,Close,Volume,Stock,pred_sum,Prediction,Confidence_Level,Stop_Loss,Predicted_Change,Predicted_Change_Ratio,Predicted_Next_Date
2021-03-23,340.3399963378906,3641218.0,COST,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,8.279999732971191,9058986.0,COTY,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,168.69000244140625,2269302.0,CCI,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,92.91999816894531,3564392.0,CSX,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,255.5,1347171.0,CMI,3,Up,0.728527824083964,237.66745053759962,258.7588648010583,0.012754852450325987,2021-03-24
2021-03-23,71.9000015258789,7192629.0,CVS,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,215.0,4467861.0,CRM,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,83.44000244140625,2471892.0,DHI,3,Up,0.6789211432139078,81.59229127579911,85.15925581871565,0.020604665951642308,2021-03-24
2021-03-23,220.32000732421875,2437143.0,DHR,3,Up,0.7603567043940226,216.612161366298,222.24236490296974,0.008725297362223204,2021-03-24
2021-03-23,136.75,2797930.0,DRI,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,107.0199966430664,627253.0,DVA,3,Up,0.7079530954360962,104.75631263953437,108.38528047106652,0.012757277806255355,2021-03-24
2021-03-23,357.489990234375,2913507.0,DE,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,45.63999938964844,13619562.0,DAL,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,21.739999771118164,13198918.0,DVN,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,364.1700134277344,866331.0,DXCM,0,Down,0.7285267909367878,374.8811456228306,354.5312268188876,-0.02646782067013738,2021-03-24
2021-03-23,140.0,1629853.0,DLR,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,91.9800033569336,5601278.0,DFS,3,Up,0.7155303359031677,89.6229551908027,93.32446584304412,0.014616899728664546,2021-03-24
2021-03-23,71.68000030517578,12233838.0,DISCA,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,62.9900016784668,15649316.0,DISCK,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,35.939998626708984,4546202.0,DISH,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,197.08999633789062,3870307.0,DG,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,109.86000061035156,1765655.0,DLTR,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,74.18000030517578,3246026.0,D,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,374.4200134277344,608518.0,DPZ,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,133.6199951171875,938555.0,DOV,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,60.75,5523475.0,DOW,3,Up,0.7358324726422628,59.12638900081018,61.53121261316145,0.012859466883316111,2021-03-24
2021-03-23,128.77999877929688,742458.0,DTE,3,Up,0.7035309076309204,126.05378610701665,131.0471217424891,0.017604620163707462,2021-03-24
2021-03-23,94.0199966430664,3852918.0,DUK,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,41.93000030517578,2207932.0,DRE,3,Up,0.7031387289365133,41.06633902387975,42.543974702267526,0.01464284265735996,2021-03-24
2021-03-23,75.31999969482422,3814350.0,DD,3,Up,0.7047256231307983,73.33434950536534,76.59736012320865,0.016959113562930717,2021-03-24
2021-03-23,26.459999084472656,3038720.0,DXC,3,Up,0.7159631053606669,25.03704734628396,27.170133515892104,0.02683803688550278,2021-03-24
2021-03-23,125.20999908447266,981401.0,DGX,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,188.72999572753906,8879812.0,DIS,1,-,0.0,0.0,0.0,0.0,2021-03-24
